"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"24-Nov-2023","EQ","2,109.90","2,129.00","2,083.30","2,106.55","2,084.75","2,090.80","2,102.32","2,145.00","1,445.55","1,57,910","33,19,76,669.55","24,107"
"23-Nov-2023","EQ","2,135.05","2,135.95","2,082.00","2,111.55","2,106.95","2,106.55","2,102.49","2,145.00","1,445.55","1,89,688","39,88,16,672.70","22,165"
"22-Nov-2023","EQ","2,116.20","2,132.40","2,083.40","2,119.65","2,123.10","2,111.55","2,105.45","2,145.00","1,445.55","1,64,055","34,54,09,194.45","12,801"
"21-Nov-2023","EQ","2,134.00","2,145.00","2,109.55","2,110.75","2,115.60","2,119.65","2,127.73","2,145.00","1,445.55","2,88,221","61,32,55,734.20","16,980"
"20-Nov-2023","EQ","2,082.35","2,118.80","2,081.80","2,082.35","2,115.50","2,110.75","2,099.99","2,118.80","1,445.55","3,18,186","66,81,86,359.85","24,827"
"17-Nov-2023","EQ","2,039.60","2,088.00","2,024.65","2,039.55","2,075.60","2,082.35","2,072.85","2,094.55","1,445.55","1,47,474","30,56,91,332.50","21,833"
"16-Nov-2023","EQ","2,057.95","2,057.95","2,033.95","2,054.60","2,037.30","2,039.55","2,043.55","2,094.55","1,445.55","3,42,090","69,90,79,175.10","32,329"
"15-Nov-2023","EQ","2,084.75","2,084.75","2,048.75","2,066.00","2,050.55","2,054.60","2,055.22","2,094.55","1,445.55","1,79,655","36,92,30,689.25","20,117"
"13-Nov-2023","EQ","2,056.20","2,075.60","2,049.25","2,063.90","2,060.00","2,066.00","2,062.14","2,094.55","1,445.55","1,88,309","38,83,19,272.60","13,392"
"12-Nov-2023","EQ","2,066.20","2,076.75","2,050.00","2,058.20","2,051.10","2,063.90","2,067.41","2,094.55","1,445.55","17,428","3,60,30,887.40","1,352"
"10-Nov-2023","EQ","2,061.20","2,068.90","2,044.25","2,051.20","2,062.00","2,058.20","2,059.46","2,094.55","1,445.55","2,06,637","42,55,60,314.85","21,472"
"09-Nov-2023","EQ","2,034.45","2,059.90","2,016.90","2,028.10","2,059.90","2,051.20","2,039.67","2,094.55","1,445.55","3,08,733","62,97,14,964.65","28,387"
"08-Nov-2023","EQ","2,017.10","2,053.60","2,002.10","1,998.40","2,027.00","2,028.10","2,029.26","2,094.55","1,445.55","4,39,459","89,17,75,114.55","36,802"
"07-Nov-2023","EQ","1,968.80","2,001.00","1,966.25","1,966.50","1,999.00","1,998.40","1,987.42","2,094.55","1,445.55","2,95,281","58,68,48,140.40","29,140"
"06-Nov-2023","EQ","1,978.40","1,994.00","1,954.55","1,960.40","1,962.40","1,966.50","1,967.22","2,094.55","1,445.55","2,21,392","43,55,25,835.15","20,179"
"03-Nov-2023","EQ","1,935.40","1,967.90","1,932.65","1,927.40","1,960.00","1,960.40","1,953.95","2,094.55","1,445.55","4,01,602","78,47,10,950.25","28,533"
"02-Nov-2023","EQ","1,926.85","1,945.00","1,921.50","1,920.05","1,930.00","1,927.40","1,930.81","2,094.55","1,445.55","2,20,680","42,60,91,430.95","25,531"
"01-Nov-2023","EQ","1,929.80","1,941.55","1,913.35","1,924.25","1,917.55","1,920.05","1,925.85","2,094.55","1,445.55","2,49,601","48,06,92,947.30","28,965"
"31-Oct-2023","EQ","1,944.80","1,944.80","1,918.00","1,930.35","1,930.90","1,924.25","1,926.18","2,094.55","1,445.55","1,84,243","35,48,84,752.25","19,182"
"30-Oct-2023","EQ","1,930.05","1,951.40","1,918.60","1,920.65","1,934.90","1,930.35","1,933.24","2,094.55","1,445.55","2,87,857","55,64,96,907.40","19,209"
"27-Oct-2023","EQ","1,895.55","1,950.80","1,895.40","1,889.65","1,938.05","1,920.65","1,926.41","2,094.55","1,445.55","6,95,215","1,33,92,65,928.90","35,945"
"26-Oct-2023","EQ","1,919.80","1,919.80","1,859.55","1,922.25","1,902.00","1,889.65","1,888.79","2,094.55","1,445.55","4,33,022","81,78,86,458.95","41,364"
"25-Oct-2023","EQ","1,909.00","1,954.05","1,822.55","1,877.30","1,918.85","1,922.25","1,916.86","2,094.55","1,445.55","16,82,093","3,22,43,38,209.10","94,036"
"23-Oct-2023","EQ","1,898.30","1,910.95","1,867.75","1,891.60","1,875.80","1,877.30","1,894.38","2,094.55","1,445.55","2,24,516","42,53,18,519.55","20,675"
"20-Oct-2023","EQ","1,911.30","1,939.90","1,882.05","1,919.20","1,898.40","1,891.60","1,912.71","2,094.55","1,445.55","2,99,259","57,23,95,019.70","21,887"
"19-Oct-2023","EQ","1,920.25","1,922.95","1,897.55","1,917.00","1,920.00","1,919.20","1,912.57","2,094.55","1,445.55","1,01,361","19,38,59,666.75","17,544"
"18-Oct-2023","EQ","1,924.10","1,939.00","1,906.10","1,921.55","1,916.90","1,917.00","1,918.11","2,094.55","1,445.55","4,05,999","77,87,48,864.70","26,522"
"17-Oct-2023","EQ","1,917.25","1,936.35","1,902.30","1,912.35","1,920.45","1,921.55","1,923.26","2,094.55","1,445.55","3,00,335","57,76,21,676.35","18,479"
"16-Oct-2023","EQ","1,895.60","1,939.00","1,894.55","1,895.60","1,906.90","1,912.35","1,908.68","2,094.55","1,445.55","5,10,628","97,46,23,300.20","42,992"
"13-Oct-2023","EQ","1,880.00","1,914.75","1,871.55","1,881.50","1,891.15","1,895.60","1,899.51","2,094.55","1,445.55","2,76,953","52,60,74,103.45","29,234"
"12-Oct-2023","EQ","1,893.00","1,896.90","1,873.35","1,885.50","1,876.60","1,881.50","1,882.27","2,094.55","1,445.55","1,62,795","30,64,24,286.15","17,888"
"11-Oct-2023","EQ","1,875.45","1,908.55","1,872.10","1,868.25","1,873.10","1,885.50","1,894.16","2,094.55","1,445.55","2,67,605","50,68,86,924.05","20,400"
"10-Oct-2023","EQ","1,897.95","1,898.90","1,865.00","1,890.65","1,869.00","1,868.25","1,874.67","2,094.55","1,445.55","88,144","16,52,41,189.30","14,261"
"09-Oct-2023","EQ","1,880.00","1,906.20","1,877.35","1,894.05","1,886.30","1,890.65","1,892.77","2,094.55","1,445.55","1,69,472","32,07,71,897.55","27,965"
"06-Oct-2023","EQ","1,857.70","1,899.00","1,855.95","1,850.60","1,891.55","1,894.05","1,883.07","2,094.55","1,445.55","4,08,253","76,87,69,563.70","21,648"
"05-Oct-2023","EQ","1,865.20","1,868.20","1,842.00","1,864.15","1,852.15","1,850.60","1,852.77","2,094.55","1,445.55","5,17,609","95,90,11,710.55","16,320"
"04-Oct-2023","EQ","1,880.30","1,881.80","1,851.20","1,880.25","1,860.90","1,864.15","1,859.93","2,094.55","1,445.55","1,87,618","34,89,56,560.05","10,643"
"03-Oct-2023","EQ","1,927.00","1,949.00","1,874.05","1,929.10","1,882.35","1,880.25","1,898.38","2,094.55","1,445.55","4,58,399","87,02,16,452.25","23,284"
"29-Sep-2023","EQ","1,864.55","1,945.00","1,864.55","1,863.60","1,927.00","1,929.10","1,919.17","2,094.55","1,445.55","5,09,887","97,85,60,618.25","31,048"
"28-Sep-2023","EQ","1,849.70","1,879.00","1,848.40","1,847.80","1,870.00","1,863.60","1,861.46","2,094.55","1,445.55","3,81,282","70,97,40,417.50","24,014"
"27-Sep-2023","EQ","1,837.40","1,850.00","1,832.60","1,832.60","1,850.00","1,847.80","1,845.65","2,094.55","1,445.55","4,34,743","80,23,81,524.95","31,980"
"26-Sep-2023","EQ","1,845.00","1,849.95","1,821.45","1,847.15","1,829.30","1,832.60","1,836.16","2,094.55","1,445.55","5,02,205","92,21,28,268.80","22,569"
"25-Sep-2023","EQ","1,850.00","1,855.50","1,830.00","1,850.40","1,845.65","1,847.15","1,846.80","2,094.55","1,445.55","2,84,735","52,58,49,558.40","18,028"
"22-Sep-2023","EQ","1,875.00","1,875.00","1,835.00","1,874.40","1,854.50","1,850.40","1,849.05","2,094.55","1,445.55","4,98,682","92,20,87,564.40","18,230"
"21-Sep-2023","EQ","1,882.00","1,887.55","1,863.50","1,884.15","1,874.60","1,874.40","1,872.50","2,094.55","1,445.55","3,86,004","72,27,92,649.10","10,298"
"20-Sep-2023","EQ","1,887.40","1,892.95","1,871.15","1,884.45","1,887.00","1,884.15","1,882.18","2,094.55","1,445.55","3,18,131","59,87,79,873.65","28,329"
"18-Sep-2023","EQ","1,879.00","1,897.35","1,863.25","1,872.00","1,882.00","1,884.45","1,880.98","2,094.55","1,445.55","2,46,025","46,27,67,339.55","16,540"
"15-Sep-2023","EQ","1,850.00","1,875.00","1,846.50","1,839.70","1,865.35","1,872.00","1,864.07","2,094.55","1,445.55","5,25,652","97,98,51,183.50","25,619"
"14-Sep-2023","EQ","1,880.00","1,885.90","1,837.60","1,868.55","1,840.00","1,839.70","1,850.87","2,094.55","1,445.55","5,93,724","1,09,89,05,452.30","29,665"
"13-Sep-2023","EQ","1,864.65","1,876.95","1,848.20","1,857.50","1,870.05","1,868.55","1,860.97","2,094.55","1,445.55","3,38,259","62,94,88,959.45","31,984"
"12-Sep-2023","EQ","1,879.00","1,885.75","1,847.35","1,867.25","1,859.00","1,857.50","1,859.29","2,094.55","1,445.55","3,59,243","66,79,36,295.80","29,285"
"11-Sep-2023","EQ","1,876.25","1,897.65","1,860.00","1,872.75","1,870.05","1,867.25","1,869.74","2,094.55","1,445.55","7,07,356","1,32,25,68,330.70","32,209"
"08-Sep-2023","EQ","1,898.20","1,899.90","1,862.00","1,891.50","1,872.10","1,872.75","1,875.20","2,094.55","1,445.55","4,98,277","93,43,66,626.35","30,247"
"07-Sep-2023","EQ","1,927.45","1,927.80","1,884.25","1,922.05","1,885.45","1,891.50","1,906.86","2,094.55","1,445.55","5,28,543","1,00,78,55,577.05","36,969"
"06-Sep-2023","EQ","1,885.00","1,938.35","1,874.10","1,873.50","1,920.00","1,922.05","1,916.24","2,094.55","1,445.55","12,01,476","2,30,23,19,584.00","69,261"
"05-Sep-2023","EQ","1,846.50","1,876.00","1,833.70","1,827.00","1,868.00","1,873.50","1,860.71","2,094.55","1,445.55","8,11,765","1,51,04,56,756.15","58,438"
"04-Sep-2023","EQ","1,805.00","1,851.85","1,795.40","1,785.80","1,828.25","1,827.00","1,828.37","2,094.55","1,445.55","11,89,152","2,17,42,15,629.35","39,283"
"01-Sep-2023","EQ","1,850.00","1,851.60","1,772.05","1,842.50","1,786.10","1,785.80","1,790.37","2,094.55","1,445.55","24,29,819","4,35,02,73,538.85","94,026"
"31-Aug-2023","EQ","1,950.20","1,954.65","1,837.75","1,954.70","1,844.00","1,842.50","1,874.76","2,094.55","1,445.55","14,11,236","2,64,57,26,571.00","68,536"
"30-Aug-2023","EQ","1,969.10","1,983.40","1,947.50","1,958.80","1,953.00","1,954.70","1,962.41","2,094.55","1,445.55","4,41,134","86,56,85,491.90","19,976"
"29-Aug-2023","EQ","1,974.00","1,974.00","1,946.00","1,958.15","1,950.05","1,958.80","1,957.20","2,094.55","1,445.55","3,42,802","67,09,31,185.10","23,577"
"28-Aug-2023","EQ","1,941.10","1,962.85","1,934.85","1,937.80","1,961.75","1,958.15","1,948.11","2,094.55","1,445.55","2,06,578","40,24,37,642.90","23,944"
"25-Aug-2023","EQ","1,960.00","1,964.35","1,925.00","1,961.95","1,926.00","1,937.80","1,945.20","2,094.55","1,445.55","2,28,849","44,51,58,192.50","15,933"
"24-Aug-2023","EQ","1,970.00","1,978.00","1,945.00","1,938.50","1,965.00","1,961.95","1,962.74","2,094.55","1,445.55","4,30,022","84,40,20,964.40","34,258"
"23-Aug-2023","EQ","1,999.15","2,009.10","1,928.00","1,976.60","1,937.00","1,938.50","1,950.99","2,094.55","1,445.55","4,00,707","78,17,76,884.00","24,697"
"22-Aug-2023","EQ","1,986.10","1,986.10","1,963.05","1,975.75","1,981.00","1,976.60","1,971.59","2,094.55","1,445.55","2,94,912","58,14,44,759.35","10,859"
"21-Aug-2023","EQ","1,980.60","1,992.55","1,962.65","1,980.60","1,974.95","1,975.75","1,978.55","2,094.55","1,445.55","3,12,698","61,86,87,372.55","18,105"
"18-Aug-2023","EQ","1,982.45","1,991.05","1,953.20","1,983.25","1,981.00","1,980.60","1,976.79","2,094.55","1,445.55","2,60,080","51,41,23,478.50","15,793"
"17-Aug-2023","EQ","1,988.00","1,989.55","1,961.50","1,986.30","1,984.30","1,983.25","1,980.23","2,094.55","1,445.55","2,46,659","48,84,41,342.15","23,057"
"16-Aug-2023","EQ","1,960.00","1,994.95","1,958.30","1,971.90","1,988.00","1,986.30","1,982.67","2,094.55","1,445.55","2,06,300","40,90,25,425.50","24,391"
"14-Aug-2023","EQ","1,986.95","1,990.00","1,960.45","1,995.25","1,967.30","1,971.90","1,975.83","2,094.55","1,445.55","4,31,664","85,28,94,814.30","21,269"
"11-Aug-2023","EQ","2,053.25","2,053.25","1,990.05","2,030.45","1,990.30","1,995.25","2,004.10","2,094.55","1,445.55","2,26,071","45,30,68,005.60","28,482"
"10-Aug-2023","EQ","2,074.90","2,074.90","2,023.50","2,073.85","2,035.15","2,030.45","2,042.21","2,094.55","1,445.55","99,313","20,28,18,485.75","13,948"
"09-Aug-2023","EQ","2,050.00","2,093.95","2,048.05","2,040.35","2,075.00","2,073.85","2,073.90","2,094.55","1,445.55","4,02,813","83,53,93,321.45","45,532"
"08-Aug-2023","EQ","2,069.00","2,094.55","2,022.65","2,051.40","2,038.55","2,040.35","2,047.61","2,094.55","1,445.55","5,99,781","1,22,81,19,556.30","48,760"
"07-Aug-2023","EQ","2,070.65","2,080.80","2,043.40","2,062.15","2,055.00","2,051.40","2,059.09","2,081.00","1,445.55","3,05,278","62,85,93,981.55","22,752"
"04-Aug-2023","EQ","2,004.80","2,081.00","2,004.50","1,995.80","2,056.25","2,062.15","2,042.53","2,081.00","1,445.55","8,17,028","1,66,88,03,616.95","44,665"
"03-Aug-2023","EQ","1,967.90","2,009.10","1,963.80","1,965.80","1,992.60","1,995.80","1,991.98","2,036.50","1,445.55","3,31,574","66,04,88,540.10","28,396"
"02-Aug-2023","EQ","1,965.00","1,988.40","1,953.95","1,983.50","1,960.05","1,965.80","1,972.74","2,036.50","1,445.55","2,07,780","40,98,95,102.20","26,463"
"01-Aug-2023","EQ","2,007.65","2,021.90","1,974.40","2,002.85","1,986.00","1,983.50","2,001.20","2,036.50","1,445.55","5,21,389","1,04,34,03,404.55","22,202"
"31-Jul-2023","EQ","1,909.00","2,014.80","1,909.00","1,990.30","2,010.00","2,002.85","1,992.65","2,036.50","1,445.55","3,24,909","64,74,30,455.20","25,823"
"28-Jul-2023","EQ","1,995.25","2,036.50","1,981.05","1,992.00","1,990.00","1,990.30","2,001.98","2,036.50","1,430.00","2,51,110","50,27,17,244.40","16,683"
"27-Jul-2023","EQ","1,974.55","2,008.00","1,963.05","1,970.80","1,987.00","1,992.00","1,991.18","2,008.00","1,430.00","3,89,701","77,59,66,082.90","29,092"
"26-Jul-2023","EQ","1,981.60","1,993.20","1,959.00","1,972.50","1,971.00","1,970.80","1,974.41","1,993.20","1,430.00","2,16,093","42,66,55,278.35","15,558"
"25-Jul-2023","EQ","1,948.90","1,982.00","1,941.55","1,941.00","1,979.00","1,972.50","1,963.73","1,984.25","1,430.00","2,99,707","58,85,43,591.70","21,661"
"24-Jul-2023","EQ","1,946.95","1,953.50","1,930.05","1,938.75","1,946.20","1,941.00","1,940.70","1,984.25","1,430.00","1,70,993","33,18,46,940.15","14,239"
"21-Jul-2023","EQ","1,915.00","1,983.10","1,915.00","1,930.35","1,943.80","1,938.75","1,956.25","1,984.25","1,430.00","2,47,640","48,44,44,528.30","21,521"
"20-Jul-2023","EQ","1,934.70","1,941.95","1,925.80","1,924.55","1,927.75","1,930.35","1,931.26","1,984.25","1,430.00","2,17,774","42,05,78,280.60","15,784"
"19-Jul-2023","EQ","1,933.95","1,949.00","1,917.00","1,928.50","1,925.00","1,924.55","1,928.79","1,984.25","1,430.00","2,51,803","48,56,75,438.00","14,213"
"18-Jul-2023","EQ","1,942.80","1,955.00","1,925.00","1,942.80","1,930.00","1,928.50","1,930.62","1,984.25","1,430.00","95,652","18,46,67,947.80","10,829"
"17-Jul-2023","EQ","1,945.20","1,968.55","1,940.05","1,945.20","1,940.75","1,942.80","1,951.50","1,984.25","1,430.00","1,16,965","22,82,57,611.45","12,836"
"14-Jul-2023","EQ","1,930.00","1,949.00","1,916.40","1,930.35","1,941.00","1,945.20","1,936.00","1,984.25","1,430.00","1,27,180","24,62,20,681.20","18,991"
"13-Jul-2023","EQ","1,938.00","1,942.70","1,919.10","1,930.00","1,934.60","1,930.35","1,935.03","1,984.25","1,430.00","83,865","16,22,81,397.90","10,475"
"12-Jul-2023","EQ","1,944.00","1,950.40","1,917.00","1,941.60","1,924.05","1,930.00","1,930.34","1,984.25","1,430.00","1,91,619","36,98,90,571.00","13,368"
"11-Jul-2023","EQ","1,916.90","1,944.75","1,906.75","1,911.95","1,936.45","1,941.60","1,934.87","1,984.25","1,430.00","2,85,210","55,18,43,923.70","19,572"
"10-Jul-2023","EQ","1,919.40","1,919.40","1,888.20","1,902.25","1,915.90","1,911.95","1,907.95","1,984.25","1,430.00","1,94,986","37,20,23,337.85","10,548"
"07-Jul-2023","EQ","1,898.00","1,949.00","1,891.25","1,899.40","1,905.00","1,902.25","1,915.29","2,964.30","1,430.00","5,42,361","1,03,87,76,216.35","26,363"
"06-Jul-2023","EQ","1,898.60","1,918.40","1,885.05","1,886.00","1,899.55","1,899.40","1,903.10","2,964.30","1,430.00","3,87,583","73,76,08,138.90","22,047"
"05-Jul-2023","EQ","1,877.75","1,907.35","1,866.60","1,877.75","1,882.30","1,886.00","1,889.82","2,964.30","1,430.00","3,10,309","58,64,26,675.20","14,694"
"04-Jul-2023","EQ","1,900.90","1,903.15","1,862.70","1,890.90","1,881.00","1,877.75","1,881.34","2,964.30","1,430.00","1,37,674","25,90,11,215.15","11,134"
"03-Jul-2023","EQ","1,910.00","1,922.05","1,883.15","1,904.95","1,891.00","1,890.90","1,899.54","2,964.30","1,430.00","2,21,209","42,01,95,963.85","15,452"
"30-Jun-2023","EQ","1,937.00","1,939.95","1,899.30","1,953.65","1,905.00","1,904.95","1,911.22","2,964.30","1,430.00","5,58,543","1,06,74,96,714.60","38,435"
"28-Jun-2023","EQ","1,883.00","1,984.25","1,871.70","1,879.05","1,930.70","1,953.65","1,939.88","2,964.30","1,430.00","14,13,657","2,74,23,20,652.50","55,486"
"27-Jun-2023","EQ","1,867.75","1,893.00","1,867.20","1,867.75","1,873.30","1,879.05","1,880.89","2,964.30","1,430.00","1,66,248","31,26,93,616.40","11,359"
"26-Jun-2023","EQ","1,879.00","1,883.70","1,850.00","1,863.05","1,869.00","1,867.75","1,862.16","2,964.30","1,430.00","2,33,377","43,45,85,194.65","12,560"
"23-Jun-2023","EQ","1,854.85","1,870.00","1,795.00","1,862.65","1,863.60","1,863.05","1,854.42","2,964.30","1,430.00","1,35,365","25,10,22,933.10","7,863"
"22-Jun-2023","EQ","1,865.00","1,878.00","1,857.15","1,862.20","1,861.05","1,862.65","1,865.78","2,964.30","1,430.00","1,95,794","36,53,09,032.60","11,450"
"21-Jun-2023","EQ","1,865.90","1,871.90","1,856.50","1,860.05","1,862.95","1,862.20","1,862.67","2,964.30","1,430.00","1,43,078","26,65,06,613.40","9,394"
"20-Jun-2023","EQ","1,860.00","1,869.35","1,852.25","1,857.75","1,860.00","1,860.05","1,860.06","2,964.30","1,430.00","1,36,393","25,36,99,472.05","9,479"
"19-Jun-2023","EQ","1,859.95","1,870.00","1,852.00","1,858.20","1,855.05","1,857.75","1,859.11","2,964.30","1,430.00","1,64,761","30,63,09,186.20","12,673"
"16-Jun-2023","EQ","1,875.00","1,879.20","1,840.85","1,839.20","1,861.00","1,858.20","1,856.18","2,964.30","1,430.00","4,49,596","83,45,32,693.35","25,657"
"15-Jun-2023","EQ","1,839.45","1,857.60","1,832.25","1,831.50","1,838.00","1,839.20","1,841.48","2,964.30","1,430.00","3,88,250","71,49,55,726.05","22,048"
"14-Jun-2023","EQ","1,816.45","1,842.30","1,811.25","1,816.15","1,840.80","1,831.50","1,830.15","2,964.30","1,430.00","3,48,900","63,85,38,463.05","20,874"
"13-Jun-2023","EQ","1,815.95","1,820.00","1,806.85","1,806.35","1,816.00","1,816.15","1,812.84","2,964.30","1,430.00","6,62,502","1,20,10,13,354.90","28,444"
"12-Jun-2023","EQ","1,807.85","1,820.00","1,797.55","1,805.95","1,810.00","1,806.35","1,805.74","2,964.30","1,430.00","2,05,319","37,07,51,808.45","15,917"
"09-Jun-2023","EQ","1,808.50","1,822.00","1,795.60","1,797.80","1,810.00","1,805.95","1,811.48","2,964.30","1,430.00","2,64,778","47,96,39,670.65","13,651"
"08-Jun-2023","EQ","1,802.05","1,812.95","1,788.95","1,802.05","1,804.00","1,797.80","1,799.05","2,964.30","1,430.00","2,95,727","53,20,27,307.90","25,841"
"07-Jun-2023","EQ","1,800.95","1,814.90","1,790.05","1,788.10","1,808.00","1,802.05","1,801.33","2,964.30","1,430.00","2,49,842","45,00,48,207.00","14,481"
"06-Jun-2023","EQ","1,772.25","1,794.80","1,766.25","1,775.25","1,794.70","1,788.10","1,781.42","2,964.30","1,430.00","1,41,214","25,15,61,255.90","15,917"
"05-Jun-2023","EQ","1,778.00","1,793.40","1,770.10","1,777.45","1,771.00","1,775.25","1,778.16","2,964.30","1,430.00","2,08,268","37,03,34,431.75","13,647"
"02-Jun-2023","EQ","1,780.05","1,799.95","1,773.95","1,774.80","1,775.00","1,777.45","1,785.31","2,964.30","1,430.00","6,86,203","1,22,50,86,345.25","28,278"
"01-Jun-2023","EQ","1,835.90","1,843.85","1,763.90","1,835.80","1,772.05","1,774.80","1,795.60","2,964.30","1,430.00","11,13,670","1,99,97,03,019.50","79,836"
"31-May-2023","EQ","1,749.00","1,884.90","1,745.00","1,713.55","1,819.00","1,835.80","1,815.81","2,964.30","1,430.00","46,59,481","8,46,07,52,585.55","1,32,972"
