"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"30-May-2023","EQ","1,711.25","1,721.25","1,689.70","1,705.95","1,706.55","1,713.55","1,709.88","2,964.30","1,430.00","3,56,046","60,87,96,802.00","18,798"
"29-May-2023","EQ","1,710.00","1,715.00","1,697.00","1,700.25","1,711.00","1,705.95","1,704.25","2,964.30","1,430.00","1,60,320","27,32,25,699.45","12,967"
"26-May-2023","EQ","1,695.50","1,707.00","1,688.35","1,701.35","1,703.90","1,700.25","1,698.80","2,964.30","1,430.00","1,60,775","27,31,24,422.80","15,866"
"25-May-2023","EQ","1,686.70","1,708.00","1,683.10","1,690.05","1,690.00","1,701.35","1,700.67","2,964.30","1,430.00","4,05,240","68,91,77,650.30","24,171"
"24-May-2023","EQ","1,693.85","1,705.00","1,683.00","1,691.10","1,685.05","1,690.05","1,696.47","2,964.30","1,430.00","4,76,779","80,88,38,945.80","18,917"
"23-May-2023","EQ","1,672.00","1,700.00","1,672.00","1,669.85","1,690.00","1,691.10","1,687.44","2,964.30","1,430.00","4,02,746","67,96,10,263.20","22,684"
"22-May-2023","EQ","1,661.10","1,675.75","1,656.70","1,661.90","1,670.00","1,669.85","1,670.05","2,964.30","1,430.00","1,84,139","30,75,22,081.00","19,244"
"19-May-2023","EQ","1,650.05","1,668.75","1,636.85","1,650.05","1,661.00","1,661.90","1,652.81","2,964.30","1,430.00","2,68,347","44,35,25,763.00","20,465"
"18-May-2023","EQ","1,660.95","1,665.55","1,641.50","1,656.10","1,650.00","1,650.05","1,652.94","2,964.30","1,430.00","2,47,687","40,94,11,473.70","16,051"
"17-May-2023","EQ","1,622.85","1,662.35","1,622.00","1,622.85","1,653.00","1,656.10","1,647.00","2,964.30","1,430.00","7,39,275","1,21,75,87,632.90","30,643"
"16-May-2023","EQ","1,672.50","1,674.85","1,598.45","1,666.05","1,624.45","1,622.85","1,625.99","2,964.30","1,430.00","5,44,764","88,57,79,579.05","42,936"
"15-May-2023","EQ","1,652.00","1,673.55","1,640.40","1,650.30","1,667.95","1,666.05","1,665.21","2,964.30","1,430.00","3,18,368","53,01,48,846.10","28,926"
"12-May-2023","EQ","1,655.40","1,666.70","1,647.35","1,655.50","1,652.35","1,650.30","1,656.71","2,964.30","1,430.00","1,37,419","22,76,62,976.55","19,062"
"11-May-2023","EQ","1,664.45","1,675.75","1,647.55","1,663.85","1,661.15","1,655.50","1,659.29","2,964.30","1,430.00","1,88,028","31,19,92,126.20","15,270"
"10-May-2023","EQ","1,651.70","1,676.20","1,651.70","1,650.75","1,658.50","1,663.85","1,664.87","2,964.30","1,430.00","1,99,186","33,16,19,103.35","24,503"
"09-May-2023","EQ","1,667.45","1,677.40","1,645.60","1,667.45","1,659.40","1,650.75","1,657.19","2,964.30","1,430.00","3,33,606","55,28,48,815.05","23,221"
"08-May-2023","EQ","1,649.00","1,673.20","1,645.80","1,649.75","1,664.80","1,667.45","1,662.04","2,964.30","1,430.00","1,00,618","16,72,31,110.70","9,285"
"05-May-2023","EQ","1,663.40","1,666.45","1,645.90","1,659.55","1,655.15","1,649.75","1,654.75","2,964.30","1,430.00","70,049","11,59,13,451.65","7,399"
"04-May-2023","EQ","1,659.25","1,668.85","1,649.05","1,655.15","1,657.60","1,659.55","1,658.49","2,964.30","1,430.00","1,03,050","17,09,07,112.25","10,372"
"03-May-2023","EQ","1,654.10","1,682.00","1,646.00","1,655.85","1,657.35","1,655.15","1,668.51","2,964.30","1,430.00","4,18,996","69,90,97,823.55","18,502"
"02-May-2023","EQ","1,653.95","1,665.00","1,650.00","1,652.30","1,650.00","1,655.85","1,656.79","2,964.30","1,430.00","2,32,180","38,46,74,145.00","24,589"
"28-Apr-2023","EQ","1,635.55","1,657.00","1,629.30","1,629.25","1,646.75","1,652.30","1,648.95","2,964.30","1,430.00","2,25,522","37,18,74,458.30","20,308"
"27-Apr-2023","EQ","1,621.70","1,646.20","1,609.45","1,622.15","1,636.60","1,629.25","1,629.75","2,964.30","1,430.00","1,73,886","28,33,90,961.45","11,527"
"26-Apr-2023","EQ","1,646.40","1,660.00","1,614.20","1,642.30","1,616.20","1,622.15","1,640.37","2,964.30","1,430.00","4,22,419","69,29,24,893.25","28,094"
"25-Apr-2023","EQ","1,621.40","1,649.50","1,612.05","1,621.45","1,636.90","1,642.30","1,637.01","2,964.30","1,430.00","3,63,645","59,52,90,411.95","12,232"
"24-Apr-2023","EQ","1,605.00","1,628.00","1,603.15","1,613.30","1,623.10","1,621.45","1,618.20","2,964.30","1,430.00","4,64,104","75,10,11,901.55","26,762"
"21-Apr-2023","EQ","1,594.45","1,621.50","1,591.25","1,589.55","1,610.00","1,613.30","1,608.84","2,964.30","1,430.00","4,41,046","70,95,73,180.50","24,089"
"20-Apr-2023","EQ","1,593.95","1,608.60","1,584.85","1,593.35","1,590.00","1,589.55","1,592.99","2,964.30","1,430.00","2,46,181","39,21,64,926.55","16,535"
"19-Apr-2023","EQ","1,603.80","1,605.05","1,580.00","1,594.70","1,597.50","1,593.35","1,587.99","2,964.30","1,430.00","3,92,791","62,37,47,494.40","34,602"
"18-Apr-2023","EQ","1,589.90","1,614.55","1,577.75","1,585.85","1,591.30","1,594.70","1,601.05","2,964.30","1,430.00","4,46,455","71,47,98,064.70","25,877"
"17-Apr-2023","EQ","1,585.35","1,590.05","1,564.55","1,577.55","1,580.00","1,585.85","1,579.50","2,964.30","1,430.00","1,25,546","19,83,00,202.70","14,491"
"13-Apr-2023","EQ","1,595.65","1,605.30","1,575.00","1,587.65","1,579.80","1,577.55","1,595.07","2,964.30","1,430.00","4,56,163","72,76,09,976.80","30,018"
"12-Apr-2023","EQ","1,560.00","1,593.50","1,557.85","1,557.60","1,584.00","1,587.65","1,575.91","2,964.30","1,430.00","5,65,445","89,10,89,173.50","18,865"
"11-Apr-2023","EQ","1,575.40","1,588.45","1,550.55","1,576.20","1,558.95","1,557.60","1,562.30","2,964.30","1,430.00","1,78,126","27,82,85,788.00","18,189"
"10-Apr-2023","EQ","1,575.05","1,591.00","1,568.95","1,574.75","1,571.50","1,576.20","1,579.55","2,964.30","1,430.00","1,22,665","19,37,55,658.50","16,716"
"06-Apr-2023","EQ","1,579.00","1,593.15","1,566.80","1,578.10","1,571.15","1,574.75","1,582.87","2,964.30","1,430.00","3,71,479","58,80,01,672.80","32,743"
"05-Apr-2023","EQ","1,549.30","1,583.45","1,537.10","1,545.30","1,574.25","1,578.10","1,564.92","2,964.30","1,430.00","4,48,336","70,16,10,884.20","31,465"
"03-Apr-2023","EQ","1,539.95","1,547.75","1,524.35","1,537.15","1,545.00","1,545.30","1,533.11","2,964.30","1,430.00","2,79,017","42,77,62,931.05","24,406"
"31-Mar-2023","EQ","1,542.00","1,557.90","1,523.40","1,539.50","1,533.50","1,537.15","1,540.98","2,964.30","1,430.00","1,90,791","29,40,05,624.45","15,806"
"29-Mar-2023","EQ","1,545.00","1,560.00","1,523.05","1,543.90","1,556.80","1,539.50","1,537.29","2,964.30","1,430.00","1,85,137","28,46,08,648.30","22,609"
"28-Mar-2023","EQ","1,541.05","1,550.60","1,525.55","1,535.85","1,543.45","1,543.90","1,538.38","2,964.30","1,430.00","1,10,149","16,94,50,942.50","10,668"
"27-Mar-2023","EQ","1,517.90","1,545.95","1,513.55","1,517.90","1,529.00","1,535.85","1,537.03","2,964.30","1,430.00","1,15,904","17,81,47,438.45","8,350"
"24-Mar-2023","EQ","1,531.00","1,537.35","1,508.85","1,531.20","1,521.35","1,517.90","1,520.52","2,964.30","1,430.00","1,10,379","16,78,33,464.65","13,463"
"23-Mar-2023","EQ","1,518.60","1,540.00","1,513.65","1,518.60","1,534.05","1,531.20","1,527.52","2,964.30","1,430.00","87,774","13,40,76,257.25","8,783"
"22-Mar-2023","EQ","1,517.85","1,524.80","1,501.55","1,515.00","1,521.75","1,518.60","1,511.35","2,964.30","1,430.00","1,78,301","26,94,74,716.70","15,453"
"21-Mar-2023","EQ","1,528.40","1,532.00","1,504.05","1,521.70","1,514.10","1,515.00","1,514.38","2,964.30","1,430.00","2,20,893","33,45,16,739.75","20,361"
"20-Mar-2023","EQ","1,519.95","1,532.00","1,501.45","1,534.00","1,524.45","1,521.70","1,517.33","2,964.30","1,430.00","3,62,501","55,00,35,358.55","23,905"
"17-Mar-2023","EQ","1,558.40","1,558.40","1,525.00","1,551.65","1,538.00","1,534.00","1,543.46","2,987.75","1,430.00","4,08,064","62,98,29,738.20","47,997"
"16-Mar-2023","EQ","1,545.05","1,564.90","1,533.20","1,540.05","1,550.80","1,551.65","1,543.03","2,987.75","1,430.00","3,39,468","52,38,10,708.95","31,244"
"15-Mar-2023","EQ","1,529.40","1,563.90","1,520.10","1,520.60","1,543.00","1,540.05","1,549.29","2,987.75","1,430.00","6,16,306","95,48,33,674.95","35,076"
"14-Mar-2023","EQ","1,501.15","1,526.85","1,496.45","1,508.70","1,525.00","1,520.60","1,516.03","2,987.75","1,430.00","1,46,943","22,27,70,457.95","14,172"
"13-Mar-2023","EQ","1,514.90","1,531.55","1,501.40","1,511.50","1,507.00","1,508.70","1,513.93","2,987.75","1,430.00","2,14,854","32,52,74,733.70","21,426"
"10-Mar-2023","EQ","1,496.00","1,514.95","1,485.00","1,498.45","1,514.75","1,511.50","1,505.16","2,987.75","1,430.00","1,05,191","15,83,29,076.05","14,988"
"09-Mar-2023","EQ","1,519.55","1,524.05","1,496.30","1,513.65","1,498.55","1,498.45","1,510.42","2,987.75","1,430.00","1,05,587","15,94,80,390.00","18,085"
"08-Mar-2023","EQ","1,499.20","1,519.90","1,493.35","1,502.45","1,510.55","1,513.65","1,511.59","2,987.75","1,430.00","1,52,088","22,98,94,473.30","20,697"
"06-Mar-2023","EQ","1,494.95","1,515.00","1,483.40","1,493.25","1,504.70","1,502.45","1,496.29","2,987.75","1,430.00","2,41,546","36,14,22,044.05","13,853"
"03-Mar-2023","EQ","1,505.55","1,505.55","1,486.80","1,500.20","1,492.00","1,493.25","1,494.03","2,987.75","1,430.00","2,77,747","41,49,62,101.55","19,172"
"02-Mar-2023","EQ","1,475.00","1,506.25","1,474.75","1,475.35","1,501.80","1,500.20","1,496.52","2,987.75","1,430.00","4,66,607","69,82,85,939.50","28,796"
"01-Mar-2023","EQ","1,451.30","1,478.50","1,445.55","1,459.85","1,472.15","1,475.35","1,467.21","2,987.75","1,430.00","3,82,705","56,15,09,684.35","33,544"
"28-Feb-2023","EQ","1,476.00","1,497.35","1,454.00","1,477.35","1,465.00","1,459.85","1,469.58","2,987.75","1,430.00","4,57,718","67,26,53,147.20","27,312"
"27-Feb-2023","EQ","1,480.30","1,490.15","1,469.90","1,480.45","1,475.15","1,477.35","1,478.93","2,987.75","1,430.00","2,55,798","37,83,07,353.00","21,025"
"24-Feb-2023","EQ","1,485.00","1,509.00","1,468.00","1,481.45","1,482.85","1,480.45","1,488.80","2,987.75","1,430.00","3,47,348","51,71,31,501.85","32,312"
"23-Feb-2023","EQ","1,487.45","1,493.00","1,473.60","1,480.95","1,481.50","1,481.45","1,482.85","2,987.75","1,430.00","2,53,964","37,65,90,095.55","26,472"
"22-Feb-2023","EQ","1,485.00","1,493.40","1,476.35","1,484.95","1,483.75","1,480.95","1,484.38","2,987.75","1,430.00","1,48,246","22,00,53,571.40","16,925"
"21-Feb-2023","EQ","1,484.85","1,496.55","1,475.90","1,481.85","1,485.30","1,484.95","1,487.65","2,987.75","1,430.00","3,10,436","46,18,19,281.65","28,616"
"20-Feb-2023","EQ","1,492.95","1,498.45","1,471.90","1,489.75","1,479.30","1,481.85","1,482.41","2,987.75","1,430.00","1,68,588","24,99,17,298.45","11,487"
"17-Feb-2023","EQ","1,501.55","1,502.80","1,486.00","1,510.05","1,490.10","1,489.75","1,494.94","2,987.75","1,430.00","1,05,007","15,69,79,298.15","7,700"
"16-Feb-2023","EQ","1,516.85","1,529.00","1,503.05","1,512.30","1,506.00","1,510.05","1,516.28","2,987.75","1,430.00","1,15,842","17,56,49,201.75","10,129"
"15-Feb-2023","EQ","1,512.95","1,518.90","1,485.00","1,512.95","1,516.85","1,512.30","1,500.89","2,987.75","1,430.00","4,37,202","65,61,93,476.90","22,527"
"14-Feb-2023","EQ","1,521.40","1,527.85","1,508.70","1,514.85","1,517.65","1,512.95","1,519.90","2,987.75","1,430.00","2,67,626","40,67,65,585.90","13,665"
"13-Feb-2023","EQ","1,521.00","1,527.60","1,511.00","1,520.85","1,519.00","1,514.85","1,517.00","2,987.75","1,430.00","1,03,613","15,71,80,731.95","8,090"
"10-Feb-2023","EQ","1,534.00","1,538.25","1,515.00","1,540.20","1,521.75","1,520.85","1,522.36","2,987.75","1,430.00","1,42,118","21,63,54,438.35","9,540"
"09-Feb-2023","EQ","1,542.50","1,572.05","1,537.00","1,556.65","1,540.00","1,540.20","1,547.16","2,987.75","1,430.00","1,19,413","18,47,51,212.85","11,061"
"08-Feb-2023","EQ","1,536.10","1,559.25","1,530.30","1,536.10","1,555.95","1,556.65","1,550.01","2,987.75","1,430.00","78,303","12,13,70,818.10","7,882"
"07-Feb-2023","EQ","1,550.00","1,550.50","1,524.10","1,543.60","1,537.95","1,536.10","1,533.84","2,987.75","1,430.00","85,858","13,16,92,589.60","12,181"
"06-Feb-2023","EQ","1,530.95","1,550.75","1,525.05","1,531.90","1,550.75","1,543.60","1,541.97","2,987.75","1,430.00","1,45,106","22,37,49,550.05","17,264"
"03-Feb-2023","EQ","1,537.00","1,550.00","1,522.90","1,541.05","1,544.00","1,531.90","1,530.12","2,987.75","1,430.00","1,43,346","21,93,36,398.65","20,412"
"02-Feb-2023","EQ","1,525.40","1,546.75","1,517.60","1,535.80","1,540.85","1,541.05","1,534.85","2,987.75","1,430.00","2,57,833","39,57,36,198.85","28,800"
"01-Feb-2023","EQ","1,529.80","1,548.80","1,513.70","1,521.75","1,540.00","1,535.80","1,525.53","2,987.75","1,430.00","4,36,114","66,53,03,337.65","31,581"
"31-Jan-2023","EQ","1,556.00","1,559.40","1,512.20","1,547.90","1,523.00","1,521.75","1,522.99","2,987.75","1,430.00","3,76,971","57,41,21,994.30","36,305"
"30-Jan-2023","EQ","1,542.85","1,564.75","1,532.55","1,537.40","1,555.00","1,547.90","1,548.97","2,987.75","1,430.00","3,52,768","54,64,28,446.20","19,853"
"27-Jan-2023","EQ","1,553.00","1,553.00","1,507.50","1,556.75","1,539.00","1,537.40","1,529.31","3,187.80","1,430.00","2,44,424","37,38,00,887.85","32,578"
"25-Jan-2023","EQ","1,585.70","1,589.90","1,548.55","1,584.65","1,553.00","1,556.75","1,562.46","3,187.80","1,430.00","1,58,709","24,79,76,722.30","12,224"
"24-Jan-2023","EQ","1,605.60","1,607.60","1,578.35","1,597.60","1,585.95","1,584.65","1,591.03","3,187.80","1,430.00","1,27,685","20,31,50,181.50","20,887"
"23-Jan-2023","EQ","1,589.95","1,610.80","1,577.65","1,582.05","1,593.10","1,597.60","1,598.20","3,187.80","1,430.00","1,79,999","28,76,73,892.40","17,537"
"20-Jan-2023","EQ","1,600.10","1,600.55","1,569.45","1,600.10","1,586.95","1,582.05","1,578.22","3,233.75","1,430.00","2,21,019","34,88,15,965.85","23,656"
"19-Jan-2023","EQ","1,618.95","1,632.35","1,590.00","1,617.60","1,602.70","1,600.10","1,603.85","3,233.75","1,430.00","92,154","14,78,01,185.10","10,136"
"18-Jan-2023","EQ","1,590.15","1,620.00","1,582.30","1,585.55","1,620.00","1,617.60","1,607.94","3,233.75","1,430.00","1,20,699","19,40,77,219.15","8,829"
"17-Jan-2023","EQ","1,590.05","1,594.95","1,569.15","1,570.25","1,588.00","1,585.55","1,580.92","3,233.75","1,430.00","2,27,114","35,90,47,951.55","16,554"
"16-Jan-2023","EQ","1,553.55","1,575.00","1,550.95","1,550.80","1,568.50","1,570.25","1,562.32","3,233.75","1,430.00","48,324","7,54,97,483.90","5,411"
"13-Jan-2023","EQ","1,552.45","1,555.20","1,532.05","1,546.50","1,550.50","1,550.80","1,542.12","3,233.75","1,430.00","1,39,622","21,53,13,551.00","11,512"
"12-Jan-2023","EQ","1,552.00","1,558.95","1,535.75","1,551.95","1,550.00","1,546.50","1,546.67","3,233.75","1,430.00","90,974","14,07,06,450.15","12,379"
"11-Jan-2023","EQ","1,567.35","1,568.75","1,546.80","1,565.35","1,553.65","1,551.95","1,552.67","3,233.75","1,430.00","78,611","12,20,56,815.65","10,690"
"10-Jan-2023","EQ","1,563.50","1,570.90","1,547.60","1,561.50","1,560.00","1,565.35","1,559.05","3,233.75","1,430.00","1,25,847","19,62,01,284.80","11,309"
"09-Jan-2023","EQ","1,548.50","1,575.00","1,544.10","1,546.50","1,565.15","1,561.50","1,562.29","3,233.75","1,430.00","1,20,962","18,89,77,511.50","11,383"
"06-Jan-2023","EQ","1,563.25","1,567.60","1,541.85","1,561.25","1,549.95","1,546.50","1,555.37","3,295.95","1,430.00","1,30,207","20,25,19,629.10","9,546"
"05-Jan-2023","EQ","1,555.75","1,564.25","1,540.65","1,548.00","1,563.95","1,561.25","1,558.61","3,295.95","1,430.00","59,459","9,26,73,649.30","7,616"
"04-Jan-2023","EQ","1,547.95","1,560.00","1,532.00","1,544.75","1,544.90","1,548.00","1,544.96","3,295.95","1,430.00","1,15,416","17,83,12,736.25","10,344"
"03-Jan-2023","EQ","1,552.00","1,559.95","1,539.40","1,548.80","1,547.40","1,544.75","1,544.89","3,295.95","1,430.00","4,49,416","69,42,96,784.95","14,258"
"02-Jan-2023","EQ","1,556.65","1,556.65","1,532.00","1,550.60","1,552.00","1,548.80","1,545.02","3,295.95","1,430.00","68,757","10,62,31,198.05","5,618"
"30-Dec-2022","EQ","1,569.30","1,569.70","1,545.05","1,561.45","1,550.00","1,550.60","1,557.88","3,298.50","1,430.00","3,26,780","50,90,85,403.35","34,768"
"29-Dec-2022","EQ","1,577.75","1,582.95","1,555.00","1,575.30","1,566.00","1,561.45","1,566.75","3,298.50","1,430.00","4,85,039","75,99,32,534.30","24,848"
"28-Dec-2022","EQ","1,583.00","1,583.45","1,570.50","1,581.65","1,575.00","1,575.30","1,576.68","3,298.50","1,430.00","4,18,806","66,03,25,123.00","9,341"
"27-Dec-2022","EQ","1,574.85","1,585.00","1,564.15","1,569.65","1,579.40","1,581.65","1,575.90","3,298.50","1,430.00","91,756","14,45,98,321.00","5,653"
"26-Dec-2022","EQ","1,562.50","1,577.75","1,544.00","1,562.50","1,571.35","1,569.65","1,565.94","3,298.50","1,430.00","4,71,591","73,84,80,979.20","10,893"
"23-Dec-2022","EQ","1,578.10","1,595.00","1,557.10","1,585.95","1,562.65","1,562.50","1,575.12","3,298.50","1,430.00","2,94,348","46,36,33,163.00","15,258"
"22-Dec-2022","EQ","1,590.00","1,604.30","1,573.90","1,583.00","1,586.25","1,585.95","1,587.43","3,298.50","1,430.00","2,99,358","47,52,11,251.65","14,535"
"21-Dec-2022","EQ","1,582.00","1,595.95","1,575.35","1,575.20","1,583.90","1,583.00","1,583.93","3,298.50","1,430.00","5,17,605","81,98,50,611.70","19,219"
"20-Dec-2022","EQ","1,594.85","1,594.85","1,568.00","1,597.85","1,569.00","1,575.20","1,576.99","3,298.50","1,430.00","3,03,559","47,87,08,039.00","13,180"
"19-Dec-2022","EQ","1,593.10","1,604.75","1,576.35","1,599.30","1,603.65","1,597.85","1,590.07","3,298.50","1,430.00","3,09,146","49,15,64,997.05","17,628"
"16-Dec-2022","EQ","1,610.95","1,612.45","1,593.25","1,609.00","1,597.95","1,599.30","1,602.90","3,298.50","1,430.00","1,07,420","17,21,83,395.35","10,129"
"15-Dec-2022","EQ","1,628.95","1,638.40","1,602.75","1,622.10","1,604.05","1,609.00","1,616.73","3,298.50","1,430.00","1,38,114","22,32,92,932.90","10,605"
"14-Dec-2022","EQ","1,639.95","1,639.95","1,616.45","1,628.90","1,617.55","1,622.10","1,626.85","3,298.50","1,430.00","99,640","16,20,99,221.85","6,547"
"13-Dec-2022","EQ","1,622.00","1,637.00","1,616.00","1,614.30","1,627.25","1,628.90","1,627.96","3,298.50","1,430.00","1,13,648","18,50,14,839.00","6,427"
"12-Dec-2022","EQ","1,615.10","1,626.95","1,605.95","1,617.60","1,617.60","1,614.30","1,615.97","3,298.50","1,430.00","1,93,074","31,20,01,872.00","13,474"
"09-Dec-2022","EQ","1,632.00","1,649.80","1,612.05","1,624.10","1,615.00","1,617.60","1,631.78","3,298.50","1,430.00","1,39,986","22,84,26,443.35","10,339"
"08-Dec-2022","EQ","1,629.00","1,637.95","1,621.00","1,629.00","1,622.05","1,624.10","1,626.73","3,298.50","1,430.00","68,540","11,14,95,734.55","4,783"
"07-Dec-2022","EQ","1,617.00","1,640.80","1,613.05","1,615.15","1,629.95","1,629.00","1,629.65","3,298.50","1,430.00","1,23,789","20,17,33,343.80","8,780"
"06-Dec-2022","EQ","1,612.50","1,619.90","1,600.00","1,619.90","1,613.50","1,615.15","1,610.11","3,298.50","1,430.00","1,12,235","18,07,11,096.20","9,757"
"05-Dec-2022","EQ","1,621.10","1,632.10","1,603.65","1,621.10","1,612.40","1,619.90","1,614.03","3,298.50","1,430.00","1,64,087","26,48,41,386.05","11,346"
"02-Dec-2022","EQ","1,641.90","1,650.00","1,613.35","1,641.70","1,625.95","1,621.10","1,625.59","3,298.50","1,430.00","3,91,568","63,65,30,587.05","21,606"
"01-Dec-2022","EQ","1,663.95","1,664.00","1,630.15","1,659.90","1,640.00","1,641.70","1,639.35","3,298.50","1,430.00","1,55,588","25,50,63,149.65","11,118"
"30-Nov-2022","EQ","1,640.00","1,669.90","1,613.00","1,635.00","1,652.45","1,659.90","1,648.67","3,298.50","1,430.00","5,71,634","94,24,35,002.30","19,224"
"29-Nov-2022","EQ","1,637.00","1,653.25","1,631.05","1,636.20","1,638.40","1,635.00","1,638.85","3,298.50","1,430.00","1,20,840","19,80,38,753.90","10,635"
"28-Nov-2022","EQ","1,629.55","1,650.00","1,618.05","1,629.55","1,638.00","1,636.20","1,634.97","3,298.50","1,430.00","2,03,103","33,20,67,785.55","14,418"
"25-Nov-2022","EQ","1,614.15","1,637.90","1,606.10","1,614.15","1,635.00","1,629.55","1,619.60","3,298.50","1,430.00","1,16,474","18,86,41,149.75","9,167"